latitude,longitude,sample date,emis,atran,swir16,atmos_opacity,green,drad,red,swir22,emsd,cdist,nir08,blue,trad,lwir,urad
-27.02314,28.59389,06-01-2011,9732.0,7326.0,10372.5,9.0,9969.5,933.0,10129.0,9135.0,-767.2437465335956,193.0,11490.5,8893.0,8632.0,44360.0,1897.0
-30.679722,26.7125,06-01-2011,9876.0,7002.0,7764.0,9.0,10548.0,1049.0,11938.0,7659.0,99.0,2042.0,13400.0,9235.5,8372.0,43283.0,2154.0
-30.160091,27.40124,06-01-2011,9719.0,7212.0,12037.5,9.0,10060.0,974.0,10522.5,10023.5,124.0,274.5,14158.0,9063.0,8725.0,44619.5,1981.0
-32.595833,19.009444,06-01-2011,9714.0,7112.5,14735.0,9.0,10334.0,1175.5,10903.5,12208.5,56.0,6441.0,15218.5,9227.5,10070.0,47629.0,2505.5
-25.99136,27.84208,10-01-2011,9677.0,6310.0,16495.0,15.0,11771.5,1230.0,11898.0,12815.0,39.0,7.0,18631.5,10629.0,8326.0,43996.0,2682.0
-26.73806,27.59194,10-01-2011,9856.0,6561.5,7963.0,38.0,9167.0,1168.0,8961.0,7740.0,33.0,38.0,9089.5,8719.0,8381.0,43734.0,2495.5
-26.45,28.085833,10-01-2011,9670.5,9051.0,17974.0,9.0,10720.0,329.0,12540.0,14201.0,89.5,178.5,15210.0,9502.5,7739.0,41467.5,590.0
-30.86013889,29.07125,10-01-2011,9832.0,7631.0,11450.0,21.0,10724.5,935.0,11634.0,10000.5,31.5,747.5,14558.0,9396.0,9357.5,45359.0,1912.0
-27.356667,27.286389,10-01-2011,9829.5,6521.0,12665.5,106.5,9502.5,1187.0,9290.0,9643.0,95.0,930.0,16828.5,8718.0,8547.0,44381.0,2526.0
-27.01011111,26.69808333,11-01-2011,9804.5,6332.0,9579.5,101.0,10433.5,1245.0,10728.5,8531.5,67.0,592.0,12433.5,9344.0,8492.0,44339.0,2668.0
-25.73411,27.21422,11-01-2011,9691.5,6429.0,22170.5,177.5,17765.0,1190.0,17879.5,17965.5,38.0,412.0833333333333,21914.0,16362.5,8104.0,43105.5,2581.0
-26.98472222,26.63227778,11-01-2011,9693.0,6366.0,14011.5,123.0,10207.0,1237.0,10262.5,11850.5,77.0,274.5,13683.0,9414.0,9156.0,46784.0,2652.0
-27.398611,26.614722,11-01-2011,9792.0,6223.0,12823.0,158.5,10247.0,1277.0,10126.0,10403.5,62.0,210.5,15515.5,9253.5,8630.5,44909.5,2745.0
-27.671111,27.236944,11-01-2011,9756.5,6476.0,13522.0,48.0,10943.0,1198.0,11237.5,11403.0,96.5,381.5,14887.0,9693.5,8990.0,46121.0,2550.0
-29.160278,26.573333,11-01-2011,551.8115942028986,6351.75,13971.333333333334,-1618.1666666666667,5006.0,393.25,10638.75,12707.083333333334,84.66666666666667,168.25,13832.75,4481.5,7814.583333333333,43871.083333333336,773.1666666666666
-34.250556,20.9925,11-01-2011,9775.0,6755.0,13161.0,8.0,9019.0,1205.0,9192.0,10800.5,22.0,1264.5,12323.0,8456.0,9562.0,46597.0,2576.0
-25.45963889,28.26430556,11-01-2011,9636.0,8932.0,15156.5,8.0,9926.0,379.0,11096.0,12552.5,176.0,1058.0,13959.0,9139.0,7980.5,42157.0,692.0
-25.81048333,27.90955222,12-01-2011,9611.0,6041.0,13408.0,83.0,9753.0,1320.0,9553.5,10257.0,106.0,75.5,16870.5,8693.0,8630.5,45209.0,2907.5
-27.273889,28.49,12-01-2011,9849.0,7416.5,9264.5,10.0,9060.0,903.0,9407.5,8181.0,24.5,187.0,12333.0,8456.5,8372.0,43282.0,1826.5
-27.4275,28.525833,12-01-2011,9809.770080694338,7491.5,18026.5,9.0,10794.0,879.5,11296.0,15340.5,24.499999999999996,1640.0,16767.0,9231.0,8855.0,40103.77145615319,1770.5
-28.883333,27.89,12-01-2011,9605.0,7663.0,12553.5,9.0,9248.0,819.0,9399.5,9979.0,-4999.5,224.5,14007.5,8398.5,8558.0,44203.0,1630.0
-27.00222,28.76528,13-01-2011,9724.749999999998,7294.0,13005.5,10.0,9691.0,944.0,9947.0,10754.5,-4635.119331456982,1386.0,13724.0,8743.0,8762.5,42867.083333333336,1923.5
-27.02314,28.59389,13-01-2011,9732.0,7326.0,10372.5,9.0,9969.5,933.0,10129.0,9135.0,-4999.5,193.0,11490.5,8893.0,8632.0,44360.0,1897.0
-30.534167,24.961944,13-01-2011,9762.0,6390.0,13586.0,10.0,10835.0,1209.0,10773.5,11169.0,70.0,66.0,15132.5,9795.0,8603.0,45025.0,2542.0
-28.460833,21.248889,13-01-2011,9733.0,6753.0,12067.0,150.0,12046.5,1245.0,13063.0,11038.5,66.0,129.5,14599.0,10832.0,8278.5,42430.5,2611.0
-29.658056,25.973333,14-01-2011,9687.0,7641.0,12520.0,9.0,10765.0,808.0,11157.5,10583.0,69.0,2742.5,14001.0,9396.0,8990.0,45604.0,1613.5
-28.760833,17.730278,16-01-2011,9880.0,7669.0,7687.5,8.0,11426.0,890.0,12802.0,7645.0,56.99999999999999,2447.5,11190.0,9557.0,8935.0,44344.0,1835.0
-25.513889,31.224444,17-01-2011,9799.0,4951.5,12424.0,246.0,9116.5,1779.5,9137.5,9895.0,54.0,1415.0,14776.0,8486.0,8744.0,44623.0,4072.0
-26.861111,28.884722,17-01-2011,9570.5,7957.5,13746.5,46.0,9550.0,747.0,9241.5,10574.0,-4999.499999999998,476.5,17658.5,8691.0,9097.0,45396.5,1477.5
-31.554722,29.245556,17-01-2011,9825.0,5861.5,13890.0,124.0,9449.0,1431.0,8850.0,10042.0,93.0,1227.5,19619.0,8558.0,9156.0,46239.5,3247.0
-28.058889,30.373611,17-01-2011,9657.0,7403.0,12189.5,9.0,9326.0,939.0,9431.0,9706.0,96.0,267.5,14514.0,8452.5,8911.0,44904.0,1921.0
-25.127778,27.628889,18-01-2011,-117.0,-1702.5,6664.0,-4690.0,5189.5,-4376.0,5122.0,5222.0,-4978.5,-4990.5,7814.0,4984.0,-497.5,22583.0,-3682.5
-25.20639,27.558,18-01-2011,9619.0,6600.5,10315.5,690.5,10466.5,1244.5,9985.0,8536.0,54.0,1.5,14137.5,10039.0,8744.0,44583.0,2629.0
-24.69514,27.40906,18-01-2011,9529.0,6481.0,11919.5,622.5,10647.0,1284.0,10524.0,9642.5,80.0,3.0,15543.0,9921.0,8948.5,45279.0,2725.0
-25.681111,31.783333,18-01-2011,9728.5,4401.0,10191.0,197.0,10809.0,1944.0,11154.0,9261.0,-4999.5,176.0,13298.5,9686.5,8818.0,45287.0,4546.0
-27.802778,28.768333,18-01-2011,-59.43565242133414,7316.5,9325.0,22.0,9803.5,943.0,9811.5,8486.0,-4999.5,985.5,12128.5,8857.5,8836.5,21060.5,1929.5
-27.398611,26.614722,18-01-2011,9792.0,6223.0,12823.0,158.5,10247.0,1277.0,10126.0,10403.5,62.0,210.5,15515.5,9253.5,8630.5,44909.5,2745.0
-31.104278,29.399722,18-01-2011,9751.0,6093.5,11166.916666666666,40.25,9331.916666666666,-309.3333333333333,9374.75,10002.166666666666,26.0,2744.8333333333335,13517.083333333334,8550.083333333334,8761.75,43720.5,1680.3333333333333
-31.396,29.2651,18-01-2011,9856.0,5644.0,8894.0,115.0,11835.5,1519.0,13003.0,8335.0,102.5,814.5,12488.0,9782.5,8935.0,45330.0,3465.0
-33.38056,19.30167,18-01-2011,9595.0,7648.0,16377.5,9.0,10665.5,942.0,11320.5,13975.0,27.0,812.0,15820.0,9572.0,10070.0,47735.5,1957.0
-33.31388889,19.07472222,18-01-2011,9732.0,7299.5,12786.0,9.0,9546.5,1098.5,9965.0,10889.0,55.0,1541.5,13162.5,8765.0,9654.5,46348.5,2322.5
-27.495556,26.074722,18-01-2011,9696.5,5873.0,18143.5,199.0,11044.5,1357.0,11540.5,14152.5,81.0,738.5,17937.5,9490.5,8713.0,45910.5,2958.0
-24.39619444,27.08983333,19-01-2011,9580.75,8073.166666666667,12150.416666666666,14.666666666666666,9520.416666666666,892.6666666666666,9710.5,9833.416666666666,-2349.0,1572.0833333333333,12598.833333333334,8517.666666666666,8787.333333333334,40434.5,955.5
-26.970278,27.211111,19-01-2011,9856.0,6509.5,7946.5,101.0,11040.0,1194.5,11496.0,7735.0,128.0,390.5,10218.0,9671.5,8437.0,43899.0,2549.5
-26.880278,26.965,19-01-2011,9767.5,6475.0,14182.0,212.5,9582.5,1207.0,9354.5,11071.5,118.0,825.0,14265.0,8695.0,8880.0,45590.5,2579.0
-27.273889,28.49,19-01-2011,9849.0,7416.5,9264.5,10.0,9060.0,903.0,9407.5,8181.0,24.5,187.0,12333.0,8456.5,8372.0,43282.0,1826.5
-27.3,28.586944,19-01-2011,9822.25,7459.5,14753.0,10.0,9636.0,889.0,9929.5,11537.5,-814.167157481544,816.5,14954.0,8561.0,8818.0,36542.83588203001,1793.5
-27.044444,27.005,19-01-2011,9803.5,6476.0,13987.0,126.0,9908.0,1206.0,9503.5,10115.0,93.0,1193.0,17418.5,8882.5,8658.0,44809.5,2570.0
-30.568333,29.422778,19-01-2011,9753.0,7959.5,12987.5,59.0,9196.5,791.5,8964.5,10366.5,45.0,147.5,16880.0,8429.5,9245.5,45182.5,1575.5
-30.570833,29.150556,19-01-2011,9688.0,8020.166666666667,13989.0,10.166666666666666,10027.0,460.6666666666667,11351.583333333334,12217.75,51.5,1026.75,13696.75,8795.5,7787.25,42851.75,893.5
-34.031944,22.053333,19-01-2011,9717.0,8524.0,8310.0,9.0,7859.0,567.0,7826.0,7822.0,81.0,188.0,9058.0,7784.0,7516.0,40384.0,1111.0
-33.13083,18.86278,19-01-2011,9745.5,7245.0,14527.0,8.0,11456.5,1125.0,12122.5,12799.0,85.0,2895.0,15187.0,9873.5,10319.0,48196.0,2386.0
-33.7075,18.97444444,19-01-2011,9641.0,7341.0,13652.0,9.0,9913.0,1057.0,10330.5,11469.5,95.0,113.5,14270.0,8918.0,10042.0,47751.0,2247.0
-25.57877778,29.12747222,19-01-2011,9384.0,8712.5,16388.0,9.0,10076.0,443.0,11586.5,13014.0,71.00000000000001,3142.0,13560.0,9017.0,7888.0,42298.0,828.0
-26.006389,29.253889,20-01-2011,9527.5,7316.166666666667,11993.583333333334,57.4,8963.25,526.8333333333334,9282.416666666666,10970.25,71.0,431.4166666666667,10700.666666666666,8735.166666666666,7506.916666666667,42697.0,-97.91666666666667
-27.02314,28.59389,20-01-2011,9732.0,7326.0,10372.5,9.0,9969.5,933.0,10129.0,9135.0,-4999.5,193.0,11490.5,8893.0,8632.0,44360.0,1897.0
-30.679722,26.7125,20-01-2011,9876.0,7002.0,7764.0,9.0,10548.0,1049.0,11938.0,7659.0,99.0,2042.0,13400.0,9235.5,8372.0,43283.0,2154.0
-28.460833,21.248889,20-01-2011,9733.0,6753.0,12067.0,150.0,12046.5,1245.0,13063.0,11038.5,66.0,129.5,14599.0,10832.0,8278.5,42430.5,2611.0
-30.77586667,29.03221667,20-01-2011,9661.666666666666,8219.166666666666,15899.0,9.833333333333334,10435.5,849.4166666666666,11332.833333333334,12893.666666666666,44.0,2088.0,14863.583333333334,8958.916666666666,8545.833333333334,43279.333333333336,876.8333333333334
-24.925278,29.324444,21-01-2011,9758.0,7565.0,13904.5,11.5,9112.0,865.0,9276.5,11277.0,140.0,557.5,13185.0,8655.0,8334.0,43207.0,1754.0
-28.460833,21.248889,21-01-2011,9733.0,6753.0,12067.0,150.0,12046.5,1245.0,13063.0,11038.5,66.0,129.5,14599.0,10832.0,8278.5,42430.5,2611.0
-24.679167,30.8025,24-01-2011,9691.0,9025.0,14908.5,25.0,9505.5,375.0,10583.0,13718.0,95.99999999999999,3601.0,12245.0,8832.5,8799.5,43869.0,685.0
-25.99136,27.84208,24-01-2011,9677.0,6310.0,16495.0,15.0,11771.5,1230.0,11898.0,12815.0,39.0,7.0,18631.5,10629.0,8326.0,43996.0,2682.0
-25.49037,30.6986,24-01-2011,9587.0,7298.0,8915.5,173.0,8325.0,1002.0,8241.5,8274.0,-4999.5,-38.25,10676.0,8148.5,8446.0,43355.0,2094.0
-26.970278,27.211111,24-01-2011,9856.0,6509.5,7946.5,101.0,11040.0,1194.5,11496.0,7735.0,128.0,390.5,10218.0,9671.5,8437.0,43899.0,2549.5
-27.671111,27.236944,24-01-2011,9756.5,6476.0,13522.0,48.0,10943.0,1198.0,11237.5,11403.0,96.5,381.5,14887.0,9693.5,8990.0,46121.0,2550.0
-27.356667,27.286389,24-01-2011,9829.5,6521.0,12665.5,106.5,9502.5,1187.0,9290.0,9643.0,95.0,930.0,16828.5,8718.0,8547.0,44381.0,2526.0
-27.01011111,26.69808333,25-01-2011,9804.5,6332.0,9579.5,101.0,10433.5,1245.0,10728.5,8531.5,67.0,592.0,12433.5,9344.0,8492.0,44339.0,2668.0
-26.98472222,26.63227778,25-01-2011,9693.0,6366.0,14011.5,123.0,10207.0,1237.0,10262.5,11850.5,77.0,274.5,13683.0,9414.0,9156.0,46784.0,2652.0
-27.398611,26.614722,25-01-2011,9792.0,6223.0,12823.0,158.5,10247.0,1277.0,10126.0,10403.5,62.0,210.5,15515.5,9253.5,8630.5,44909.5,2745.0
-33.818056,19.694722,25-01-2011,9582.666666666666,8609.583333333334,12144.25,13.75,9164.583333333334,793.6666666666666,9468.916666666666,11246.916666666666,73.0,1001.1666666666666,14195.833333333334,8609.416666666666,9213.416666666666,42357.416666666664,1626.1666666666667
-25.45963889,28.26430556,25-01-2011,9636.0,8932.0,15156.5,8.0,9926.0,379.0,11096.0,12552.5,176.0,1058.0,13959.0,9139.0,7980.5,42157.0,692.0
-33.897778,20.012778,25-01-2011,9687.0,7116.0,11520.0,11.0,9154.0,1092.0,9119.0,9420.0,42.0,62.0,13871.0,8707.0,8892.0,44339.0,2345.0
-25.81048333,27.90955222,26-01-2011,9611.0,6041.0,13408.0,83.0,9753.0,1320.0,9553.5,10257.0,106.0,75.5,16870.5,8693.0,8630.5,45209.0,2907.5
-34.065833,20.404167,26-01-2011,9645.0,6822.0,10165.0,9.0,8387.0,1197.0,8402.0,8604.0,82.0,600.0,13535.0,8061.0,9153.0,45420.0,2551.0
-24.058889,31.237222,26-01-2011,9620.0,5666.0,13111.5,13.0,9468.5,1501.0,9677.5,10821.0,49.0,34.0,14757.5,8702.0,8576.5,44531.5,3334.0
-26.648056,27.089444,26-01-2011,9836.5,6536.0,12954.5,144.0,9597.0,1183.0,8963.5,9447.5,74.0,661.5,19310.5,8535.0,8492.0,44131.5,2526.0
-26.880278,26.965,26-01-2011,9767.5,6475.0,14182.0,212.5,9582.5,1207.0,9354.5,11071.5,118.0,825.0,14265.0,8695.0,8880.0,45590.5,2579.0
-27.273889,28.49,26-01-2011,9849.0,7416.5,9264.5,10.0,9060.0,903.0,9407.5,8181.0,24.5,187.0,12333.0,8456.5,8372.0,43282.0,1826.5
-27.044444,27.005,26-01-2011,9803.5,6476.0,13987.0,126.0,9908.0,1206.0,9503.5,10115.0,93.0,1193.0,17418.5,8882.5,8658.0,44809.5,2570.0
-34.092222,21.295278,26-01-2011,9802.5,8543.0,13943.0,9.0,9525.0,563.0,9683.0,11317.0,99.0,317.5,14913.0,8666.0,7888.0,41314.5,1102.0
-27.02314,28.59389,27-01-2011,9732.0,7326.0,10372.5,9.0,9969.5,933.0,10129.0,9135.0,-4999.5,193.0,11490.5,8893.0,8632.0,44360.0,1897.0
-26.73806,27.59194,27-01-2011,9856.0,6561.5,7963.0,38.0,9167.0,1168.0,8961.0,7740.0,33.0,38.0,9089.5,8719.0,8381.0,43734.0,2495.5
-28.760833,17.730278,30-01-2011,9880.0,7669.0,7687.5,8.0,11426.0,890.0,12802.0,7645.0,56.99999999999999,2447.5,11190.0,9557.0,8935.0,44344.0,1835.0
-26.861111,28.884722,31-01-2011,9570.5,7957.5,13746.5,46.0,9550.0,747.0,9241.5,10574.0,-4999.499999999998,476.5,17658.5,8691.0,9097.0,45396.5,1477.5
-26.73806,27.59194,31-01-2011,9856.0,6561.5,7963.0,38.0,9167.0,1168.0,8961.0,7740.0,33.0,38.0,9089.5,8719.0,8381.0,43734.0,2495.5
-25.127778,27.628889,01-02-2011,-117.0,-1702.5,6664.0,-4690.0,5189.5,-4376.0,5122.0,5222.0,-4978.5,-4990.5,7814.0,4984.0,-497.5,22583.0,-3682.5
-24.69514,27.40906,01-02-2011,9529.0,6481.0,11919.5,622.5,10647.0,1284.0,10524.0,9642.5,80.0,3.0,15543.0,9921.0,8948.5,45279.0,2725.0
-27.363611,31.783333,01-02-2011,9825.0,5116.0,13078.0,17.0,9281.0,1649.0,8994.5,9695.0,-1584.093304886995,225.0,17894.5,8437.0,8990.0,46580.0,3743.0
-27.802778,28.768333,01-02-2011,-59.43049660876212,7316.5,9325.0,22.0,9803.5,943.0,9811.5,8486.0,-4999.5,985.5,12128.5,8857.5,8836.5,21060.5,1929.5
-29.160278,26.573333,01-02-2011,9676.333333333334,8821.5,6774.5,-1618.1666666666667,10271.416666666666,517.0,10914.833333333334,11245.583333333334,-752.5833333333334,1026.5,12339.0,9243.75,8768.083333333334,42052.333333333336,573.8333333333334
-34.329722,18.990278,01-02-2011,9613.0,7026.0,12654.0,22.0,8959.0,1089.0,9581.5,11808.5,60.0,172.0,10864.0,8637.5,8892.0,44761.0,2338.0
-25.20639,27.558,02-02-2011,9619.0,6600.5,10315.5,690.5,10466.5,1244.5,9985.0,8536.0,54.0,1.5,14137.5,10039.0,8744.0,44583.0,2629.0
-23.281,30.54305556,03-02-2011,9580.0,8176.0,18270.5,55.0,11879.5,693.0,12142.0,15619.5,46.0,1613.0,17210.0,11432.0,7661.0,41052.5,1386.0
-28.801278,31.955389,03-02-2011,9825.5,7394.0,12127.0,54.0,9427.0,924.0,9127.5,9348.0,18.0,599.0,16685.5,8429.0,8547.0,43721.0,1939.0
-27.00222,28.76528,03-02-2011,9732.0,7294.0,13005.5,10.0,9691.0,944.0,9947.0,10754.5,24.499999999999996,1386.0,13724.0,8743.0,8762.5,42902.030238894884,1923.5
-27.02314,28.59389,03-02-2011,9732.0,7326.0,10372.5,9.0,9969.5,933.0,10129.0,9135.0,24.500000000000004,193.0,11490.5,8893.0,8632.0,44360.0,1897.0
-27.3,28.586944,03-02-2011,9823.857137731955,7459.5,14753.0,10.0,9636.0,889.0,9929.5,11537.5,23.05408613403145,816.5,14954.0,8561.0,8818.0,39691.83696204799,1793.5
-30.679722,26.7125,03-02-2011,9876.0,7002.0,7764.0,9.0,10548.0,1049.0,11938.0,7659.0,99.0,2042.0,13400.0,9235.5,8372.0,43283.0,2154.0
-28.460833,21.248889,03-02-2011,9733.0,6753.0,12067.0,150.0,12046.5,1245.0,13063.0,11038.5,66.0,129.5,14599.0,10832.0,8278.5,42430.5,2611.0
-28.460833,21.248889,04-02-2011,9733.0,6753.0,12067.0,150.0,12046.5,1245.0,13063.0,11038.5,66.0,129.5,14599.0,10832.0,8278.5,42430.5,2611.0
-29.140556,31.391944,07-02-2011,9856.0,3666.0,8610.0,71.5,11594.0,1976.0,12548.0,8471.0,75.5,1312.0,13930.0,9784.5,8658.0,47176.0,4784.0
-25.99136,27.84208,07-02-2011,9677.0,6310.0,16495.0,15.0,11771.5,1230.0,11898.0,12815.0,39.0,7.0,18631.5,10629.0,8326.0,43996.0,2682.0
-24.058889,31.237222,07-02-2011,9620.0,5666.0,13111.5,13.0,9468.5,1501.0,9677.5,10821.0,49.0,34.0,14757.5,8702.0,8576.5,44531.5,3334.0
-26.73806,27.59194,07-02-2011,9856.0,6561.5,7963.0,38.0,9167.0,1168.0,8961.0,7740.0,33.0,38.0,9089.5,8719.0,8381.0,43734.0,2495.5
-30.86013889,29.07125,07-02-2011,9832.0,7631.0,11450.0,21.0,10724.5,935.0,11634.0,10000.5,31.5,747.5,14558.0,9396.0,9357.5,45359.0,1912.0
-27.356667,27.286389,07-02-2011,9829.5,6521.0,12665.5,106.5,9502.5,1187.0,9290.0,9643.0,95.0,930.0,16828.5,8718.0,8547.0,44381.0,2526.0
-28.058889,30.373611,07-02-2011,9657.0,7403.0,12189.5,9.0,9326.0,939.0,9431.0,9706.0,96.0,267.5,14514.0,8452.5,8911.0,44904.0,1921.0
-27.01011111,26.69808333,08-02-2011,9804.5,6332.0,9579.5,101.0,10433.5,1245.0,10728.5,8531.5,67.0,592.0,12433.5,9344.0,8492.0,44339.0,2668.0
-27.169444,29.233889,08-02-2011,-103.5,-1006.0,5600.5,-4982.0,4774.0,-4632.5,4762.0,4803.0,-4999.5,-4528.5,6219.0,4315.5,-534.5,22246.5,-4276.5
-26.98472222,26.63227778,08-02-2011,9693.0,6366.0,14011.5,123.0,10207.0,1237.0,10262.5,11850.5,77.0,274.5,13683.0,9414.0,9156.0,46784.0,2652.0
-27.398611,26.614722,08-02-2011,9792.0,6223.0,12823.0,158.5,10247.0,1277.0,10126.0,10403.5,62.0,210.5,15515.5,9253.5,8630.5,44909.5,2745.0
-27.573056,24.746389,08-02-2011,9673.0,6247.0,12108.0,211.0,9767.5,1333.0,9470.0,9335.0,68.0,117.0,17012.5,8658.0,8818.0,45025.0,2841.0
-33.501667,21.624167,08-02-2011,9648.500000000002,7816.833333333333,11833.583333333334,10.333333333333334,21364.5,521.0,22186.0,23879.5,65.0,828.0833333333334,14594.083333333334,10207.25,7417.0,41888.583333333336,1298.0
-32.502778,19.535833,08-02-2011,9522.0,7154.0,19330.0,8.0,13104.0,1139.0,14613.0,16984.0,54.0,8443.5,17653.0,10579.0,10014.5,48033.5,2404.5
-25.45963889,28.26430556,08-02-2011,9636.0,8932.0,15156.5,8.0,9926.0,379.0,11096.0,12552.5,176.0,1058.0,13959.0,9139.0,7980.5,42157.0,692.0
-26.970278,27.211111,09-02-2011,9856.0,6509.5,7946.5,101.0,11040.0,1194.5,11496.0,7735.0,128.0,390.5,10218.0,9671.5,8437.0,43899.0,2549.5
-27.273889,28.49,09-02-2011,9849.0,7416.5,9264.5,10.0,9060.0,903.0,9407.5,8181.0,24.5,187.0,12333.0,8456.5,8372.0,43282.0,1826.5
-28.69485,28.23487,09-02-2011,9840.0,7712.0,11670.0,9.0,8931.0,803.0,9143.0,9620.0,-4999.5,1019.0,14198.0,8267.0,8372.0,43363.0,1596.0
-28.883333,27.89,09-02-2011,9605.0,7663.0,12553.5,9.0,9248.0,819.0,9399.5,9979.0,-4999.5,224.5,14007.5,8398.5,8558.0,44203.0,1630.0
-27.02314,28.59389,10-02-2011,9732.0,7326.0,10372.5,9.0,9969.5,933.0,10129.0,9135.0,-774.646218326503,193.0,11490.5,8893.0,8632.0,44360.0,1897.0
-30.679722,26.7125,10-02-2011,9856.0,6444.0,7895.0,11.0,10468.0,1235.0,11413.0,7622.0,99.0,2628.5,11724.0,9170.0,8381.0,43678.0,2616.0
-30.534167,24.961944,10-02-2011,9762.0,6390.0,13586.0,10.0,10835.0,1209.0,10773.5,11169.0,70.0,66.0,15132.5,9795.0,8603.0,45025.0,2542.0
-34.031944,22.053333,10-02-2011,9717.0,8524.0,8310.0,9.0,7859.0,567.0,7826.0,7822.0,81.0,188.0,9058.0,7784.0,7516.0,40384.0,1111.0
-34.039722,22.133333,10-02-2011,9805.0,8523.0,13393.0,9.0,9266.0,568.0,9608.0,11250.5,80.0,367.0,13491.5,8506.0,7776.0,40937.0,1112.0
-32.595833,19.009444,10-02-2011,9714.0,7112.5,14735.0,9.0,10334.0,1175.5,10903.5,12208.5,56.0,6441.0,15218.5,9227.5,10070.0,47629.0,2505.5
