latitude,longitude,sample date,mg_diss_water_dl,cl_diss_water_dl,ca_diss_water_dl,no3_no2_n_diss_water_dl,cl_diss_water,ec_phys_water,ph_diss_water_dl,no3_no2_n_diss_water,nh4_n_diss_water_dl,na_diss_water_dl,tal_diss_water,ph_diss_water,na_diss_water,po4_p_diss_water,mg_diss_water,nh4_n_diss_water,so4_diss_water,f_diss_water_dl,ca_diss_water,ec_phys_water_dl,f_diss_water,po4_p_diss_water_dl,tal_diss_water_dl,so4_diss_water_dl
-28.141944,26.417778,04-01-2011,0.46,2.7,0.58,0.38583333333333325,37.5,75.0,2.0,0.8885347222222221,0.18,18.0,160.1078525573192,7.649999999999999,24.5,2.5925,14.7,19.665,74.0,0.0625,30.0,1.4,0.3087083333333333,0.17,15.495495495495495,4.1
-27.398611,26.614722,04-01-2011,1.5,0.09,1.0,1.840384615384615,22.082285714285717,100.24464285714284,0.7107142857142856,5.911576923076923,0.3195238095238095,2.634571428571429,171.3235714285714,8.220428571428572,24.43414285714286,2.5976785714285717,48.94385714285714,11.31509523809524,196.121,0.0499999999999999,68.8982857142857,1.0285714285714285,0.1731428571428571,0.6932142857142859,5.0,3.0
-33.501667,21.624167,04-01-2011,1.5,0.6975,1.0,0.056,853.2827500000001,169.74200000000002,1.8199090909090907,0.776,0.06,0.364,126.14525,6.1625,245.28675,1.4046,50.9945,2.92,114.30325,0.05,52.22975,0.82,0.248,0.0292,7.25,1.3125
-32.502778,19.535833,04-01-2011,1.5,0.9,1.0,0.2033333333333333,211.0,101.7,1.0,0.2666666666666666,0.2166666666666666,0.1126666666666666,113.0,6.7242500000000005,130.0,0.0186666666666666,36.3,0.1916666666666666,145.0,0.05,48.4,0.3333333333333333,0.213,0.0373333333333333,8.0,0.75
-25.459639,28.264306,04-01-2011,1.2617021276595743,0.5473684210526315,0.82,0.0497777777777777,41.25665,57.63716981132075,1.4512075471698116,1.881577777777778,0.0525641025641025,1.3922499999999998,139.36169047619046,7.3689245283018865,71.00175,0.2408888888888889,10.77787234042553,0.2893589743589743,111.34978048780488,0.0591836734693877,25.06375,0.5588235294117647,0.274469387755102,0.0255,5.1571428571428575,1.9115384615384612
-27.495556,26.074722,04-01-2011,0.8066666666666666,1.8300000000000003,0.7200000000000001,2.067647058823529,32.608777777777775,91.80517241379312,1.0827586206896551,4.150470588235294,0.2640909090909091,12.71577777777778,88.86433333333333,8.03810344827586,34.48577777777778,1.9508620689655172,25.733444444444448,11.167136363636365,164.818,0.05,50.16766666666667,1.1655172413793102,0.2466666666666666,0.5541379310344827,5.0,3.733333333333333
-26.648056,27.089444,05-01-2011,1.4222222222222225,0.1961111111111111,0.95,1.2787499999999998,33.47061904761905,92.31738095238094,0.975609756097561,6.054975,0.2359375,1.9647368421052636,192.72322222222223,8.176902439024392,27.650473684210528,2.7528048780487806,40.47833333333333,6.83178125,135.02347619047617,0.0527777777777777,62.652166666666666,0.9307692307692308,0.2327777777777778,0.5017073170731706,5.277777777777778,3.388888888888889
-26.970278,27.211111,05-01-2011,1.3833333333333335,0.2491666666666666,0.925,1.4651515151515149,39.69513333333334,98.53857142857144,0.8205882352941177,6.509272727272728,0.27,1.8804615384615384,189.28725,8.173411764705882,32.911153846153844,2.0839705882352937,46.41191666666666,5.61868,155.0616,0.0541666666666666,62.8005,0.915625,0.1889166666666666,0.5738235294117648,5.416666666666667,3.583333333333333
-27.389722,26.463889,05-01-2011,1.268888888888889,0.6700000000000002,0.9066666666666668,1.840384615384615,25.508444444444443,97.0890625,0.871875,5.911576923076923,0.2972,6.049111111111111,171.3235714285714,8.149125000000002,24.448777777777774,2.59703125,41.33411111111111,12.651080000000002,168.98299999999998,0.05,60.25422222222223,1.0750000000000002,0.1731428571428571,0.6278124999999999,5.0,3.244444444444445
-27.044444,27.005,05-01-2011,1.3833333333333335,0.2491666666666666,0.925,1.465151515151515,41.10192857142857,98.81911764705885,0.8151515151515151,6.509272727272728,0.2770833333333333,1.8804615384615389,189.28725,8.205939393939396,32.91115384615385,2.145606060606061,46.41191666666666,5.823625000000001,142.49457142857142,0.0541666666666666,62.8005,0.915625,0.1889166666666666,0.5881818181818183,5.416666666666667,3.583333333333333
-30.830556,26.921389,06-01-2011,6.0,10.0,6.0,0.23666666666666666,24.170833333333334,63.8590811965812,0.85,1.6579166666666667,0.15299999999999997,6.0,143.91550925925927,8.06311166733535,19.805833333333332,1.633974358974359,15.627430555555556,4.956485042735042,50.0,0.05000000000000001,32.41076388888889,5.5,0.25804497466110493,0.835,20.0,10.0
-27.00222,28.76528,06-01-2011,0.1,2.0,2.920634920634921,0.1166666666666666,124.8,121.5125,0.632125,3.391666666666667,0.1,0.1,149.12307738095237,7.292500000000001,120.45,1.0416666666666667,13.7,2.033333333333333,184.0,0.1,17.877931547619053,0.325,0.5,0.0999999999999999,12.444444444444445,6.0
-27.02314,28.59389,06-01-2011,1.1888888888888889,0.9966666666666668,0.82,0.0678571428571428,84.8835,87.29461538461535,1.2336923076923076,1.5035714285714288,0.0681818181818182,0.5938181818181819,68.74983333333334,7.628538461538461,50.9430909090909,0.7033333333333334,12.05488888888889,0.5750000000000001,177.44466666666665,0.065,31.593,0.775,0.3259,0.0802222222222222,7.333333333333333,4.4375
-30.679722,26.7125,06-01-2011,3.0,5.348333333333334,3.466666666666667,1.368076923076923,22.58175,43.61590579710145,2.3333333333333335,1.8097944444444447,0.2141666666666667,5.0,146.90566666666666,8.029101612178406,23.538516666666666,1.3904060271451575,12.589999999999998,4.461493558776167,36.969500000000004,0.049999999999999996,29.285321666666665,5.5,0.37853333333333333,0.8234615384615385,7.5,5.333333333333333
-30.160091,27.40124,06-01-2011,2.911764705882353,2.3425925925925926,3.564133986928104,0.075,16.37950318627451,44.182671679197995,2.936423054070113,0.20877777777777773,0.1388530576030576,4.5129629629629635,143.29660416666664,7.685,23.882933201058204,2.0017127228903546,10.866286274509804,2.4309557155840054,20.467632782937738,0.055555555555555546,20.53800179738562,3.8297619047619045,0.18533333333333335,0.5783019784490372,17.15922772617819,7.285770697167756
-32.595833,19.009444,06-01-2011,1.5,1.3333333333333333,2.227272727272727,0.3,149.1147148290306,160.85,0.5,0.2625,0.3,0.0,59.031814578754584,6.795416666666665,194.5,0.025,24.797798388110746,0.2125,243.090541488604,0.07192679514937865,46.57925028490029,0.0,2.34704,0.05,10.0,2.2023626373626373
-25.99136,27.84208,10-01-2011,1.468888888888889,0.881081081081081,0.9756756756756756,0.040392156862745,50.78357142857143,60.7598,1.80038,1.886764705882353,0.0563829787234042,1.401914893617021,155.6799512195122,7.998120000000001,74.52810638297872,0.1049285714285714,11.117333333333336,0.3778723404255318,96.4473488372093,0.0531914893617021,23.07005405405405,0.8,0.3059574468085106,0.0277619047619047,6.439024390243903,2.8092105263157894
-26.73806,27.59194,10-01-2011,1.4391304347826088,0.6253846153846154,0.94375,0.0352,40.1333125,41.77391304347825,1.826086956521739,1.4606799999999995,0.0547619047619047,0.6735833333333332,103.66331578947366,8.081695652173913,19.641375,0.0686874999999999,15.566565217391307,0.1552857142857142,72.25168749999999,0.0521739130434782,31.4370625,0.82,0.2792173913043478,0.033125,6.842105263157895,2.673076923076923
-26.45,28.085833,10-01-2011,1.4243243243243244,0.9907142857142855,0.9678571428571427,0.0479545454545454,50.69402941176471,62.843023255813954,1.6985581395348837,2.0262272727272728,0.0589743589743589,1.4896923076923076,161.8778125,7.980790697674418,81.67697435897436,0.2305428571428571,9.198054054054056,0.4443589743589742,106.13257142857144,0.0551282051282051,18.83657142857143,0.8054054054054055,0.3149487179487178,0.0361714285714285,6.375,3.1379310344827585
-30.860139,29.07125,10-01-2011,1.22,3.1373015873015873,1.25,0.01,224.27479861111112,23.0,1.0,7.369999999999999,0.08,1.9333333333333336,73.23641666666667,6.978999999999999,44.411520634920635,1.145,9.545444444444444,1.1,7.541695555555555,0.049999999999999996,14.890499999999998,1.0,0.15638579097689553,0.1,10.0,2.111111111111111
-27.356667,27.286389,10-01-2011,3.9637920332067247,3.0,3.8451859776168527,0.1,208.5,127.5,1.0,9.45,0.21554501323918798,0.1,197.27042850140057,8.0,119.55,0.35,37.21905697278911,3.3444429459429457,162.5,0.0625,63.92942569070638,1.0,0.19573466810966808,0.1,5.0,10.0
-27.010111,26.698083,11-01-2011,1.5,0.09,1.0,0.05,16.307800000000004,80.81428571428572,2.0,3.1226000000000003,0.0871428571428571,1.4652,247.6264,8.309428571428572,17.8628,2.4578571428571423,40.6512,14.017857142857148,99.2554,0.05,73.3952,0.9857142857142857,0.2706,0.0557142857142857,5.0,3.0
-25.73411,27.21422,11-01-2011,1.5,0.3365217391304348,1.0,0.0378260869565217,30.98470833333333,49.96173913043478,1.9583333333333333,1.6158695652173911,0.0520833333333333,1.1765217391304348,151.74290909090908,8.104208333333334,25.02839130434782,0.0715,21.705434782608695,0.21575,57.70645833333333,0.05,39.01834782608696,0.6727272727272727,0.222,0.0143333333333333,5.954545454545454,2.315217391304348
-26.984722,26.632278,11-01-2011,1.5,0.09,1.0,0.05,15.399166666666668,76.925,2.0,3.158,0.0824999999999999,1.721,246.59916666666663,8.34675,15.9495,2.15125,39.37133333333333,12.26875,83.58850000000001,0.05,68.76233333333333,0.9875,0.2821666666666667,0.05,5.0,3.0
-27.398611,26.614722,11-01-2011,2.205,4.851728391620136,2.8684577114427863,0.9159980979799855,166.09622956447436,116.5,2.0,4.17960176805765,0.18,3.798460826210826,193.5926712962963,7.85,52.1058448197325,8.5,36.45583822631617,49.0,159.0727930845771,0.06256493506493506,56.94905217086835,1.4,0.42671064814814813,0.17,13.303450992654723,7.665231766878109
-27.671111,27.236944,11-01-2011,2.1954545454545453,3.6137928153717627,4.425020319072589,0.48333333333333334,97.06375160256412,75.86583658219622,3.2468027260564214,0.16733333333333333,0.13490740740740736,3.716666666666667,199.79881814713065,8.117678892228726,52.73890277777778,1.3776208155270655,45.994543452151625,3.9762793383270907,117.81989909090909,0.052777777777777764,57.03368526936026,5.420311151855048,0.5530833333333335,0.9410790433242848,14.68028348463131,3.5596153846153844
-29.160278,26.573333,11-01-2011,3.631981219211823,9.20208505652054,5.7804636545014745,2.5277777777777777,78.12947081969767,71.86506781727616,3.3118931686723143,1.219405982905983,0.23189031308726027,4.44130487804878,121.87770617504134,7.8136363636363635,60.40247744118256,3.643782037998728,29.41460436464803,10.493770914346333,45.88829043853473,0.07638888888888887,29.346843592171712,6.8272184048935145,0.24055555555555555,0.7134137669152167,17.255351860042257,8.600179226845894
-34.250556,20.9925,11-01-2011,1.5,0.4949999999999999,1.0,0.03,931.5801666666669,238.285,2.0,0.1716666666666666,0.0499999999999999,0.39,157.64633333333333,6.874444444444444,389.0695,0.033,92.85416666666669,0.0249999999999999,218.89016666666663,0.0499999999999999,68.07216666666666,1.0,0.2638333333333333,0.011,6.5,1.875
-25.459639,28.264306,11-01-2011,1.3,0.7346341463414634,0.846341463414634,0.0429166666666666,42.26372093023256,60.226851851851855,1.5328888888888892,1.6990208333333336,0.0546511627906976,1.31012,134.81043181818185,7.472925925925926,72.75677999999999,0.1281282051282051,10.689734693877552,0.3944186046511628,119.01445454545456,0.0588235294117647,24.446439024390244,0.6711538461538461,0.2989607843137254,0.0268205128205128,5.559090909090909,2.1773809523809526
-25.810483,27.909552,12-01-2011,1.468181818181818,0.8431428571428572,0.975,0.0377083333333333,43.96369230769231,58.577659574468086,1.8301914893617024,1.5766250000000002,0.0565217391304347,1.4829090909090907,155.47907500000002,7.990829787234044,74.10881818181817,0.0949230769230769,10.8765,0.3855434782608695,95.5184,0.0532608695652173,22.777249999999995,0.7906976744186046,0.3103478260869565,0.0245128205128205,6.475,2.6041666666666665
-27.273889,28.49,12-01-2011,0.1,3.0,2.5,0.1,169.33333333333334,109.0,1.0,6.316666666666666,0.1,0.1,163.05606388888887,7.766666666666667,106.06666666666666,1.6,13.7,2.4,113.33333333333331,0.1,32.11701599511599,1.0,0.3,0.1,11.878306878306878,10.0
-27.4275,28.525833,12-01-2011,1.7583333333333335,3.0,2.3333333333333335,0.1,208.5,127.5,1.0,9.45,0.09833333333333333,0.1,200.10223076923077,8.0,119.55,0.35,15.516717161929373,13.34291255041255,162.5,0.052083333333333336,25.361922727272727,1.0,0.24008333333333332,0.1,15.47138047138047,10.0
-28.883333,27.89,12-01-2011,2.653636363636364,4.531945080091533,3.7299031060472707,0.2673809523809524,10.995957982603818,68.31819708933268,3.1438788469490224,1.2484892857142857,0.09657345849524784,4.7995238095238095,134.60919953503287,7.62,12.889786327561326,3.3470784992784988,11.507966952129996,3.767409240408714,31.594814213564216,0.05277777777777773,31.793122079674713,5.707730812013349,0.1607757936507936,0.4553962363172889,13.64654843630816,6.403814460393408
-27.00222,28.76528,13-01-2011,0.1,3.0,2.2196969696969697,0.1125,121.71428571428572,104.21,0.7057,2.8125,0.1,0.1,157.110875,7.544,155.26000000000002,0.8875,13.7,2.28,243.88888888888889,0.1,22.037356837606836,0.55,0.5666666666666667,0.0999999999999999,16.452380952380953,7.6
-27.02314,28.59389,13-01-2011,1.2666666666666666,1.815,0.8714285714285713,0.0621052631578947,84.21527272727272,73.56294117647059,1.2963529411764707,1.2289473684210528,0.06875,0.5097333333333334,63.724875,7.818764705882351,59.90493333333333,0.5988333333333333,10.917,0.73125,211.8168333333333,0.0642857142857143,28.35214285714286,0.85,0.3659285714285714,0.0778333333333333,7.5,5.5
-30.534167,24.961944,13-01-2011,3.6679487179487182,3.393333333333333,5.659722222222221,1.9312500000000001,319.25720454545456,138.34723974647753,2.847619047619048,2.029821047008547,0.1903086419753086,5.333333333333333,243.0200833333333,8.145462962962965,110.10580769230766,2.8139603174603174,28.50284722222222,4.922175925925926,82.48083333333334,0.049999999999999996,42.96306410256411,8.433653846153847,0.7768333333333333,0.758095238095238,17.083333333333332,9.144444444444444
-28.460833,21.248889,13-01-2011,1.5,0.3329999999999999,1.0,0.038,16.3058,33.325,2.0,0.5336000000000001,0.05,0.7064,89.79919999999998,7.994899999999999,15.7256,0.0389,10.21377777777778,0.0346,31.5515,0.05,24.3423,0.82,0.2664999999999999,0.0105999999999999,5.9,2.325
-29.658056,25.973333,14-01-2011,2.8870192307692313,3.6317156862745095,2.849246513720198,1.393429487179487,44.016334010840104,93.48386340311987,2.270478249614213,0.5685277777777777,0.2223443223443223,4.90625,132.69370814756533,7.811,34.3416875,0.979998285020673,14.472879916678302,5.066027194735965,44.87362974484665,0.07499999999999997,34.58633514448797,3.85782967032967,0.30105555555555547,0.6067758191799623,9.759103641456582,5.151041666666667
-28.760833,17.730278,16-01-2011,1.5,1.0,1.0,0.05,521.9461666666667,240.4801666666667,2.0,0.068,0.05,4.0,100.20183333333334,7.891666666666668,306.1415,0.007166666666666666,62.219500000000004,0.025,117.52550000000001,0.05,135.86166666666668,1.0,0.5365,0.010000000000000002,5.0,3.0
-25.513889,31.224444,17-01-2011,1.5,0.545,1.0,0.15,8.6885,14.05046875,0.5592727272727274,5.883166666666667,0.0833333333333333,2.2666666666666666,34.98933333333333,7.629909090909091,5.657666666666667,0.8204545454545453,3.944,2.177777777777778,3.9902,0.05,5.7,0.3454545454545454,0.1098333333333333,0.0754545454545454,5.0,3.4
-26.861111,28.884722,17-01-2011,1.4,0.8915384615384615,0.5153846153846154,0.0729166666666666,61.25694117647058,57.573,0.9271333333333334,1.3112083333333333,0.0666666666666666,0.4376799999999999,61.99082352941176,7.712133333333333,44.63304000000001,0.6382857142857142,8.22592857142857,0.7766666666666666,154.8843157894737,0.0717391304347826,22.405,0.5153846153846154,0.4513478260869565,0.081,4.217647058823529,2.8800000000000003
-31.554722,29.245556,17-01-2011,1.5,0.09,1.0,0.0166666666666666,21.034,15.376666666666669,1.1666666666666667,2.5391666666666666,0.075,0.442,49.7,7.271357142857143,16.691,0.4074999999999999,7.31,0.5225000000000001,1.5,0.049999999999999996,6.949,1.0,0.1813958333333333,0.085,5.0,3.0
-28.058889,30.373611,17-01-2011,1.4066666666666667,0.4173333333333333,0.94,0.0473333333333333,15.523666666666667,59.74380952380952,1.6363636363636365,0.1204,0.0609090909090909,0.5660000000000001,221.1846,7.87059090909091,87.76088888888889,0.0253157894736842,41.68366666666666,0.1929090909090909,141.76966666666667,0.05,36.48800000000001,1.0,0.5281333333333333,0.0336842105263157,5.333333333333333,2.8666666666666667
-25.127778,27.628889,18-01-2011,1.5,0.4961111111111111,1.0,0.0377777777777777,44.009166666666665,46.61375,2.0,0.8586666666666667,0.05,0.9970588235294118,117.471375,7.931833333333334,35.28894117647059,0.1275,18.79425,0.3485,41.667722222222224,0.05,27.231944444444444,0.71875,0.269375,0.0153333333333333,6.5,1.6722222222222225
-25.20639,27.558,18-01-2011,1.5,0.5435000000000001,1.0,0.0345,41.11615,42.14052631578948,2.0,0.92905,0.05,1.0884210526315792,109.03011111111113,7.9014,32.290684210526315,0.1065,16.880736842105264,0.312,38.2517,0.05,26.33130000000001,0.7157894736842105,0.2444210526315789,0.0129,6.5,1.84
-24.69514,27.40906,18-01-2011,1.5,0.4208333333333333,1.0,0.0416666666666666,53.73291666666666,57.46,2.0,0.9173333333333336,0.05,0.7028333333333334,131.9749,7.933416666666667,41.8505,0.1491666666666666,22.7003,0.3359,51.40583333333333,0.05,31.851416666666665,0.73,0.2964,0.0175,6.5,1.5708333333333335
-25.681111,31.783333,18-01-2011,1.5,0.3175,1.0,0.125,7.72025,12.403898305084748,1.0095,7.133083333333334,0.075,2.2666666666666666,34.989333333333335,7.544,5.657666666666667,0.7041666666666667,3.944,1.0375000000000003,5.317,0.0499999999999999,5.7,0.5499999999999999,0.1098333333333333,0.055,5.0,3.0
-27.802778,28.768333,18-01-2011,1.531265182186235,3.3995787545787546,2.4761904761904763,0.08666666666666667,11.979229437229435,50.512916511387154,2.52317331791016,0.9200813492063492,0.09999999999999999,4.125355229625007,162.52367536231884,8.031049145962733,20.141856481481483,2.6746250000000003,15.636342461388514,4.944130170177044,27.303744702665757,0.07267857142857141,24.74902093253968,2.9680451127819545,0.23527428216944338,0.4341323798328109,12.282407407407407,3.4721960784313723
-27.398611,26.614722,18-01-2011,1.5,3.990045787545787,1.75,0.4828060380479735,29.47648511904762,140.0,2.0,4.636096726190476,0.18,3.8469166666666665,197.06953418778582,8.0,56.90510090470995,14.0,52.64965636848532,52.0,85.96878333333335,0.075,42.2848253968254,1.4,0.426030753968254,0.17,15.407376538831357,5.926048951048951
-31.104278,29.399722,18-01-2011,1.5,0.09,1.0,0.0233333333333333,21.034,21.08666666666667,1.3333333333333333,4.921666666666666,0.07,0.442,49.7,7.163545454545456,16.691,0.765,7.31,0.7416666666666667,1.5,0.049999999999999996,6.949,1.0,0.17189945652173913,0.07,5.0,3.0
-31.396,29.2651,18-01-2011,1.5,0.09,1.0,0.018,21.034,16.452,1.2,3.033,0.074,0.442,49.7,7.238384615384616,16.691,0.4789999999999999,7.31,0.5730000000000001,1.5,0.049999999999999996,6.949,1.0,0.1407291666666666,0.082,5.0,3.0
-33.38056,19.30167,18-01-2011,1.5,0.36,1.0,0.142,167.76933333333332,99.98,1.1428571428571428,9.3502,0.1928571428571428,0.3055,113.76666666666668,6.876901639344262,132.16875,1.9674,32.791333333333334,3.1107142857142853,116.04133333333334,0.05,39.87166666666667,0.6,0.1593333333333333,0.0264,6.0,2.25
-33.313889,19.074722,18-01-2011,1.5,0.36,1.0,0.1683333333333333,167.76933333333332,101.0857142857143,1.0,7.816833333333334,0.2166666666666666,0.3055,113.76666666666668,6.894460317460317,132.16875,3.0561666666666665,32.791333333333334,7.88611111111111,116.04133333333334,0.05,39.87166666666667,0.4285714285714285,0.1593333333333333,0.0303333333333333,6.0,2.25
-27.495556,26.074722,18-01-2011,0.4600000000000001,2.7,0.5799999999999998,1.0777546296296296,39.4,65.375,2.0,2.7156728758169932,0.18,18.0,118.03017866161616,7.65,35.6,4.196875,10.4,12.42125,37.8,0.049999999999999996,21.8,1.4,0.23739120370370367,0.17,5.0,4.1
-24.396194,27.089833,19-01-2011,0.34166666666666673,1.5,0.17666666666666667,0.1583333333333333,6.325,39.56388888888889,2.05,4.593222222222223,0.075,0.5416666666666666,26.868444444444446,7.620727513227513,43.06647089947089,0.7550661375661375,4.669333333333333,10.025333333333332,3.699666666666667,0.09999999999999999,3.3366666666666664,0.6866666666666666,0.049999999999999996,0.143,1.6666666666666667,2.2777777777777777
-26.970278,27.211111,19-01-2011,1.0333333333333334,1.06,0.7000000000000001,0.08,78.42933333333333,87.08333333333333,1.3333333333333333,4.8866,0.075,0.9105,213.00133333333332,8.004,61.9085,0.135,42.44533333333333,0.1999999999999999,149.83333333333334,0.0666666666666666,65.746,1.0,0.297,0.07,6.666666666666667,5.333333333333333
-26.880278,26.965,19-01-2011,1.3,0.5057142857142857,0.8714285714285713,0.0666666666666666,58.830777777777776,84.51400000000001,1.7,4.43,0.0725,1.31575,216.93657142857143,8.237,41.635125,1.496,36.326142857142855,6.525,118.50344444444444,0.0571428571428571,71.81542857142857,1.05,0.2797142857142857,0.053,5.714285714285714,4.0
-27.273889,28.49,19-01-2011,0.1,3.0,2.71780303030303,0.1,169.33333333333334,109.0,1.0,6.316666666666666,0.1,0.1,98.77772727272726,7.766666666666667,106.06666666666666,1.6,13.7,2.4,113.33333333333331,0.1,29.212692857142855,1.0,0.3,0.1,13.94378306878307,10.0
-27.3,28.586944,19-01-2011,0.1,3.0,1.8981481481481481,0.1,169.33333333333334,88.675,0.75475,6.316666666666666,0.1,0.1,145.65023823529413,7.6775,106.06666666666666,1.6,13.7,2.4,89.25,0.1,43.460062121212125,0.55,0.3,0.1,14.285714285714286,7.0
-27.044444,27.005,19-01-2011,1.0333333333333334,1.06,0.7000000000000001,0.08,90.1152,86.7,1.4,4.8866,0.0666666666666666,0.9105,213.00133333333332,8.1848,61.9085,0.152,42.44533333333333,0.0333333333333333,113.6,0.0666666666666666,65.746,1.0,0.297,0.064,6.666666666666667,5.333333333333333
-30.568333,29.422778,19-01-2011,0.8905555555555557,0.9466666666666667,0.7999999999999999,0.01,13.094326388888888,34.0,1.0,14.7,0.08,1.2707222222222223,62.25955555555556,5.6,18.662027777777777,2.24,7.498662698412699,1.82,2.5944126984126985,0.06911764705882349,9.763805555555557,1.0,0.18909027777777776,0.1,6.666666666666667,1.3333333333333333
-30.570833,29.150556,19-01-2011,1.263888888888889,2.8969444444444448,1.2916666666666667,0.0575,12.823805555555557,39.933412698412695,0.975744708994709,2.178172486772487,0.0810454556091957,1.9000000000000001,80.85516666666666,7.683551282051282,33.75889102564103,1.5184083333333334,8.191805555555556,8.221625,4.12757139023081,0.06666666666666665,10.890861111111109,0.7692785714285714,0.1956666666666666,0.03248041482458282,8.333333333333334,2.1666666666666665
-34.031944,22.053333,19-01-2011,1.5,0.4949999999999999,1.0,0.03,931.5801666666666,238.285,2.0,0.1716666666666666,0.0499999999999999,0.39,157.64633333333333,6.0428125,389.0695,0.033,92.85416666666669,0.0249999999999999,218.89016666666663,0.0499999999999999,68.07216666666666,1.0,0.2638333333333333,0.0109999999999999,6.5,1.875
-33.13083,18.86278,19-01-2011,1.5,0.36,1.0,0.1683333333333333,167.76933333333332,125.55714285714286,1.0,7.816833333333334,0.2166666666666666,0.2444,113.76666666666668,6.9042,183.735,1.6436666666666666,32.791333333333334,6.925000000000001,116.04133333333334,0.05,39.87166666666666,0.4285714285714285,0.1593333333333333,0.0303333333333333,6.0,2.25
-33.7075,18.974444,19-01-2011,1.5,0.36,1.0,0.18875,167.76933333333332,113.36,0.8349166666666666,9.462625,0.2208333333333333,0.4073333333333333,113.76666666666668,6.874234375,126.89166666666668,4.564,32.791333333333334,13.089583333333332,116.04133333333334,0.05,39.87166666666667,0.31,0.1593333333333333,0.0415,6.0,2.25
